Runde,Paket_global,Paket_in_Runde,Praeambel_Score,Drift_Hz,LDPC_korrigiert,Bitfehler
21,1,1,10,2063,158,143
35,2,1,10,-53588,161,148
115,3,1,10,3375,161,163
116,4,1,10,24936,174,121
117,5,1,11,34837,170,166
167,6,1,10,-1325,176,147
173,7,1,10,2140,166,138
175,8,1,11,-48417,166,144
179,9,1,13,-29170,192,139
180,10,1,13,1308,139,137
181,11,1,11,-15234,154,122
182,12,1,11,-33515,171,128
185,13,1,10,61885,167,160
186,14,1,10,18217,179,137
